modeldate,candidate_inc,candidate_chal,candidate_3rd,state,tipping,vpi,winstate_inc,winstate_chal,winstate_3rd,voteshare_inc,voteshare_chal,voteshare_3rd,voteshare_other,voteshare_inc_hi,voteshare_chal_hi,voteshare_3rd_hi,voteshare_other_hi,voteshare_inc_lo,voteshare_chal_lo,voteshare_3rd_lo,voteshare_other_lo,margin,margin_hi,margin_lo,win_ec_if_win_state_inc,win_ec_if_win_state_chal,win_state_if_win_ec_inc,win_state_if_win_ec_chal,state_turnout,state_turnout_hi,state_turnout_lo
8/6/24,Harris,Trump,Kennedy,NE-3,1.25E-05,0.0070867,0.00225,0.994575024,0.003175,23.03436089,70.85547638,4.034215927,2.075944901,30.55241013,79.39675903,10.23348999,3.91791296,15.68013,61.34075165,0.153702006,0.631955922,-47.82112885,-32.67889023,-62.54740143,0.844444513,0.470804095,0.0036251,0.996966004,267201,299323,236161
8/6/24,Harris,Trump,Kennedy,Colorado,0.00605,0.291233003,0.882974982,0.114650004,0.002375,51.24211121,42.13349915,4.589692116,2.034699917,57.04618073,47.74177933,10.42045975,3.828847885,45.2575798,36.46292114,0.311793,0.635803819,9.108607292,18.86079025,-0.600019515,0.589456081,0.97492367,0.993035972,0.237983704,3011229,3278510,2746466
8/6/24,Harris,Trump,Kennedy,Wyoming,1.25E-05,0.0079573,0.0035,0.993425012,0.003075,27.0564003,66.7705307,2.920670986,3.252393007,34.52338028,75.07367706,8.865235329,6.023114204,19.64488983,57.94926834,0,1.049173951,-39.7141304,-24.97653961,-54.09630966,0.892857075,0.471223295,0.0059623,0.996699929,255012,283259,227505
8/6/24,Harris,Trump,Kennedy,Nebraska,1.25E-05,0.0019296,0.012575,0.986699998,0.000725,37.61003876,56.35430145,4.3625741,1.673087955,42.99047089,62.13811111,9.491781235,2.851593971,32.2376709,50.39570999,0.559253812,0.708795071,-18.74426079,-8.716655731,-28.6444397,0.990059614,0.475676507,0.0237539,0.99930799,866743,948407,786483
8/6/24,Harris,Trump,Kennedy,Mississippi,0.0018625,0.231719196,0.073074996,0.924499989,0.002425,40.22034073,55.77061844,3.176789999,0.832241476,47.41460037,63.15559006,8.192480087,1.611507058,33.03622055,48.09902954,0.118843801,0.236470595,-15.55027962,-2.08187294,-29.03491974,0.863838494,0.496673912,0.120438799,0.977644086,1159682,1264649,1055320
8/6/24,Harris,Trump,Kennedy,NE-2,0.0088875,4.180317879,0.651525021,0.346549988,0.001925,48.6192894,45.61676025,4.49360323,1.270349026,54.34486008,51.2798996,10.22912025,2.425438881,42.77840042,39.83409882,0.300459206,0.37174949,3.002530098,12.86997986,-6.88799715,0.760062873,0.911701024,0.944812775,0.672699213,307814,334873,281177
8/6/24,Harris,Trump,Kennedy,Rhode Island,0.000275,0.085291199,0.955675006,0.042475,0.00185,55.33272171,39.18973923,4.20788908,1.269651055,62.0181694,45.5381012,9.980786324,2.422511101,48.45074081,32.77582169,0.228892997,0.374883503,16.14298058,27.78788948,4.583850861,0.54707408,0.983519673,0.997519672,0.088944502,458740,500436,418214
8/6/24,Harris,Trump,Kennedy,South Carolina,0.0014125,0.0857815,0.068425,0.930750012,0.000825,42.02830887,53.78760147,3.35461998,0.829472125,47.4910202,59.37688828,8.298706055,1.603821039,36.57595062,48.02592087,0.1540263,0.237330794,-11.7592802,-1.796821952,-21.63954926,0.984289289,0.50335753,0.128499895,0.997498274,2396976,2614664,2184103
8/6/24,Harris,Trump,Kennedy,Maine,0.0033125,0.635797799,0.777324975,0.221949995,0.000725,52.19424057,44.96287155,1.591848969,1.251039028,57.75957108,51.41469955,4.744177818,2.804358959,46.74337006,38.03308868,0,0,7.231372833,19.14234924,-4.779759884,0.642974317,0.887700021,0.95358932,0.419492185,753408,820262,687521
8/6/24,Harris,Trump,Kennedy,Iowa,0.0038625,0.368755698,0.153675005,0.844375014,0.00195,43.12604904,51.50714111,3.993366957,1.373443007,49.05686951,57.61859894,9.653583527,2.624288082,37.13703156,45.25292969,0.205808103,0.406760097,-8.381095886,2.332890987,-19.04143906,0.975435197,0.551354527,0.28600049,0.991217315,1518236,1654171,1384147
8/6/24,Harris,Trump,Kennedy,Wisconsin,0.160137504,7.779510021,0.550899982,0.449075013,2.5E-05,48.31188965,47.40180969,3.149461985,1.136839986,53.14440155,52.22399902,6.687869072,2.175209999,43.41337967,42.5291214,0.438617885,0.334973007,0.910087705,9.835260391,-8.003908157,0.887139201,0.917385817,0.932458878,0.877149105,2978691,3240218,2722027
8/6/24,Harris,Trump,Kennedy,Indiana,0.000425,0.0223701,0.029575,0.969375014,0.00105,39.90620041,54.92124176,3.940176964,1.232380033,45.38333893,60.7148819,9.458810806,2.363085985,34.38380051,48.89439011,0.216001302,0.364131093,-15.0150404,-5.113199234,-24.91049004,0.991546929,0.483971596,0.055950399,0.998882174,2738718,2992500,2491523
8/6/24,Harris,Trump,Kennedy,Vermont,0.0002,0.089628197,0.984499991,0.00945,0.00605,60.35789108,31.71607971,5.141283989,2.784749985,68.69833374,39.15547943,12.83456993,5.235053062,51.4865303,24.29431915,0.2410613,0.878243387,28.64180946,42.45917892,14.71012974,0.527653575,0.804232776,0.991128087,0.0161814,333658,365625,302411
8/6/24,Harris,Trump,Kennedy,Utah,0.0012625,0.126700595,0.038575001,0.955174983,0.00625,36.46102142,55.77009964,5.125309944,2.643563032,43.96630096,63.83647919,12.62129974,4.959008217,28.95175934,47.31925964,0.256768107,0.836977184,-19.30908012,-5.777291775,-32.80241013,0.900842488,0.485172898,0.066301003,0.986692905,1436661,1571791,1304576
8/6/24,Harris,Trump,Kennedy,Tennessee,6.25E-05,0.0034411,0.00645,0.992524981,0.001025,36.39677048,58.85985947,3.596221924,1.14715004,41.97285843,64.86670685,8.97875309,2.181677103,30.85699081,52.56106949,0.162142307,0.340165406,-22.4630909,-12.09640026,-32.75278091,0.976744175,0.4729352,0.01202,0.999414504,2817930,3086255,2556008
8/6/24,Harris,Trump,Kennedy,New Jersey,0.0029375,0.104578398,0.945299983,0.053550001,0.00115,54.06819916,41.34505081,3.648406982,0.938350677,59.71541977,46.72483063,8.900903702,1.799245,48.21765137,35.87553024,0.187423795,0.270937294,12.72315025,22.57523918,2.891805887,0.551571012,0.955648899,0.994800925,0.108958296,4067035,4429579,3709488
8/6/24,Harris,Trump,Kennedy,Nevada,0.026699999,2.936352968,0.504024982,0.495649993,0.000325,47.17245865,47.03821945,4.006793022,1.782521009,52.42736816,52.30086136,8.344493866,3.379486084,41.82839966,41.69379044,0.625866115,0.541665673,0.134237304,9.593233109,-9.306522369,0.879668713,0.829668105,0.845933676,0.875552177,1320361,1437395,1205673
8/6/24,Harris,Trump,Kennedy,Maryland,0.0002125,0.0115937,0.994525015,0.003275,0.0022,60.81472015,33.32645035,4.358982086,1.499848008,67.15667725,38.86725998,10.6677599,2.849807024,54.09062958,27.66750908,0.222878098,0.446751714,27.48826027,37.88698959,17.12379074,0.525351286,0.809160292,0.996851921,0.0056422,2704728,2966302,2448492
8/6/24,Harris,Trump,Kennedy,Kentucky,0.0001125,0.0080948,0.006975,0.991575003,0.00145,35.0979805,60.11138916,3.594326973,1.196303964,41.06393814,66.55256653,9.100296021,2.288717985,29.13635063,53.34093094,0.153631106,0.349330097,-25.0134201,-13.84029961,-36.1428299,0.942652285,0.472858787,0.0125447,0.998296678,1920530,2106103,1737837
8/7/24,Harris,Trump,Kennedy,ME-1,8.75E-05,0.032249,0.968325019,0.030575,0.0011,57.5668602,38.48041916,2.333709002,1.619011045,63.95325851,45.64102173,6.723110199,3.288455009,51.31885147,31.86179924,0,0.236942202,19.08643913,31.31171036,6.592287064,0.542379916,0.911692619,0.994273186,0.059801601,407693,444621,371063
8/7/24,Harris,Trump,Kennedy,ME-2,0.0022125,0.926703215,0.250075012,0.747524977,0.0024,45.12585068,52.03390121,1.570765018,1.26947701,52.15491867,58.51953125,4.440067768,2.914763927,37.48968124,45.19195175,0,0,-6.908045769,7.039147854,-20.61395073,0.881335616,0.583893478,0.417246401,0.936390519,346097,377599,315460
8/7/24,Harris,Trump,Kennedy,New York,0.0015125,0.0294818,0.978699982,0.021074999,0.000225,55.39902115,39.29207993,4.297475815,1.011422992,60.89707947,44.49988937,8.962888718,1.924417019,49.71472168,34.07791901,0.64998877,0.298388392,16.10695076,25.79718971,6.388751984,0.538827002,0.960854113,0.998343527,0.0434433,7469171,8156327,6791765
8/7/24,Harris,Trump,Kennedy,Wyoming,1.25E-05,0.0071047,0.003375,0.993799984,0.002825,26.94067001,66.92297363,2.889034033,3.247324944,34.30973816,75.15207672,8.80288887,6.081436157,19.65513039,58.09003067,0,1.036803007,-39.98231125,-25.3601799,-54.23519897,0.837037027,0.467397898,0.0053481,0.996513784,254961,283155,227306
8/7/24,Harris,Trump,Kennedy,South Carolina,0.001075,0.065118797,0.064350002,0.935100019,0.00055,41.99580002,53.83464813,3.336442947,0.833099127,47.39056015,59.45075989,8.255381584,1.605587006,36.5393219,48.06632996,0.151985303,0.237333506,-11.83885002,-1.941913962,-21.7660408,0.989121974,0.497540414,0.120497897,0.998122811,2397347,2616209,2183659
8/7/24,Harris,Trump,Kennedy,West Virginia,8.75E-05,0.0183807,0.00585,0.992749989,0.0014,29.69145966,66.39691925,2.193259001,1.718358994,37.26729965,74.42910767,6.514928818,3.319412947,22.12809944,57.93202972,0,0.507079601,-36.70545959,-21.71116066,-51.49610138,0.841880322,0.468194395,0.0093237,0.997157395,698898,773688,626781
8/7/24,Harris,Trump,Kennedy,Pennsylvania,0.331425011,7.774553776,0.5625,0.4375,0,48.61389923,47.66036987,2.90238905,0.823346615,53.09909058,52.14609909,6.185022831,1.588034987,44.06214142,43.20190048,0.417654514,0.236600205,0.953533411,9.26247406,-7.365222931,0.906799972,0.955314279,0.96563971,0.896647871,6169099,6713244,5637499
8/7/24,Harris,Trump,Kennedy,Washington,0.000525,0.0199917,0.979049981,0.02045,0.0005,54.51689148,38.50590897,4.572620869,2.404587984,60.13277054,43.7298317,9.413133621,4.491700172,48.77684021,33.28310013,0.694122016,0.775847077,16.01098061,25.51161957,6.457836151,0.538889825,0.974327624,0.998816788,0.042746,3739501,4076700,3406624
8/7/24,Harris,Trump,Kennedy,Wisconsin,0.150374994,7.292208195,0.559750021,0.440225005,2.5E-05,48.4031105,47.36994171,3.106096983,1.120854974,53.25030899,52.1921196,6.57020092,2.135834932,43.54220963,42.54243088,0.418748796,0.329965889,1.033171058,9.982257843,-7.858561993,0.884010673,0.921971679,0.936769426,0.870742798,2982686,3244907,2723577
8/7/24,Harris,Trump,Kennedy,New Jersey,0.002825,0.100405999,0.946950018,0.052200001,0.00085,54.13383865,41.36679077,3.5545609,0.944812477,59.7574501,46.71908951,8.669718742,1.81745398,48.25677109,35.97195053,0.181636006,0.273137212,12.76704979,22.66843987,2.919773102,0.555625975,0.9650383,0.996071815,0.108071901,4071143,4435918,3715538
8/7/24,Harris,Trump,Kennedy,Louisiana,0.0005375,0.0414504,0.0251,0.973800004,0.0011,38.88605881,56.7883606,3.341521978,0.984061897,44.90401077,63.14075089,8.514277458,1.901528001,32.78142929,50.27238083,0.135433495,0.283957899,-17.90229988,-6.650706768,-29.2328701,0.940239072,0.476740599,0.044677898,0.995977521,1882729,2058575,1709974
8/7/24,Harris,Trump,Kennedy,Idaho,7.5E-05,0.0127426,0.006625,0.989575028,0.0038,31.75852013,60.74282837,4.844408989,2.654243946,38.61429977,68.4901886,12.03750992,4.975728035,24.92828941,52.50569916,0.224635005,0.834314227,-28.98431015,-16.30335045,-41.63650894,0.875471711,0.468837589,0.0109802,0.99533391,849710,935491,765998
8/7/24,Harris,Trump,Kennedy,Hawaii,0.0024875,0.695724785,0.947375,0.046700001,0.005925,60.13360977,34.23947906,4.340054989,1.286854982,70.46206665,44.0652504,11.06260967,2.479505062,49.20547104,24.50136948,0.170493305,0.37226069,25.89413071,44.53771973,7.014359951,0.542340696,0.734475374,0.972691476,0.073585398,515665,564464,467676
8/7/24,Harris,Trump,Kennedy,Alaska,0.0036875,1.666627049,0.220449999,0.767650008,0.0119,40.96492004,51.72478104,5.018171787,2.292120934,51.34820175,62.27019119,12.66829014,4.334899902,30.5449791,40.80282974,0.199077293,0.709022522,-10.75986958,8.258857727,-29.68370056,0.805284619,0.546147287,0.336078405,0.899436772,321920,351238,293115
8/7/24,Harris,Trump,Kennedy,Oregon,0.0034875,0.238184407,0.91187501,0.087674998,0.00045,51.98762894,42.49251938,2.901427984,2.618417978,57.16902161,47.51998138,8.077219009,4.844170094,46.6967392,37.36156845,0,0.859137416,9.49510479,18.52013969,0.530080795,0.575791717,0.964642227,0.993989289,0.181442797,2117948,2308372,1930962
8/7/24,Harris,Trump,Kennedy,Iowa,0.003525,0.334598094,0.146599993,0.851824999,0.001575,43.07493973,51.62239838,3.929177999,1.373479009,48.95093155,57.62733841,9.494735718,2.631531,37.12252045,45.46083832,0.200045899,0.4124116,-8.54745388,2.009521008,-19.11918068,0.975784421,0.542629123,0.270812601,0.991633117,1518732,1655126,1385188
8/7/24,Harris,Trump,Kennedy,Maine,0.0036125,0.693382978,0.774999976,0.224250004,0.00075,52.13816071,45.04782867,1.569067955,1.24494195,57.72216034,51.4458313,4.667851925,2.770240068,46.57300949,38.15501022,0,0,7.090328217,18.95830917,-4.967669964,0.649161279,0.885507226,0.952435017,0.426012307,754357,821014,689184
8/7/24,Harris,Trump,Kennedy,Michigan,0.118537501,3.462069035,0.628274977,0.371450007,0.000275,48.6324501,46.47013855,3.773152113,1.124251962,53.48706818,51.27202988,7.8684659,2.139116049,43.73786926,41.6400795,0.610834777,0.335452199,2.162314892,10.86622047,-6.497354984,0.823604286,0.969444096,0.979601502,0.772539616,4963152,5400754,4528790
8/7/24,Harris,Trump,Kennedy,Indiana,0.00045,0.023259001,0.028825,0.969749987,0.001425,39.9094696,54.99485016,3.863502026,1.232172012,45.36838913,60.73447037,9.207554817,2.354865074,34.4487114,49.10223007,0.207700104,0.366278708,-15.0853796,-5.214684963,-24.92013931,0.985255778,0.47981441,0.053764999,0.9982301,2736837,2991213,2488206
8/7/24,Harris,Trump,Kennedy,Nevada,0.027212501,2.983875036,0.509474993,0.490175009,0.00035,47.22219849,47.05672073,3.942908049,1.77817297,52.43022156,52.26557922,8.205972672,3.372291088,41.92903137,41.84334946,0.592222929,0.540455818,0.165475607,9.55446434,-9.21890831,0.875656307,0.825419486,0.844573796,0.868007481,1321182,1436849,1206416
8/7/24,Harris,Trump,Kennedy,Utah,0.0011,0.112236701,0.038725,0.955675006,0.0056,36.40274811,55.88156891,5.074668884,2.641011953,43.87985992,63.90254974,12.60770988,4.98509407,28.88871956,47.44319153,0.243450806,0.83460182,-19.47883034,-6.03845787,-32.92528915,0.889606178,0.481204391,0.065218396,0.986591578,1436753,1572688,1303899
8/7/24,Harris,Trump,Kennedy,Massachusetts,0.0003,0.0132965,0.989650011,0.00765,0.0027,60.7204895,33.34704971,4.398676872,1.533786058,68.16832733,40.14562988,10.88243961,2.909776926,52.85969925,26.58411026,0.208294302,0.459599495,27.37344933,40.0453186,14.56437969,0.531980991,0.882352889,0.996686995,0.0144811,3236201,3549106,2933779
8/7/24,Harris,Trump,Kennedy,Arizona,0.068125002,3.03489399,0.419450015,0.580500007,5E-05,47.54912949,48.92375946,2.052293062,1.474822044,52.35950851,53.77460861,5.78561306,2.792371035,42.67272949,43.97623062,0,0.444521308,-1.374624014,7.669429779,-10.41047955,0.959470689,0.77527988,0.761891186,0.965513527,3248438,3537386,2964735
8/7/24,Harris,Trump,Kennedy,Nebraska,0,0,0.01175,0.987574995,0.000675,37.58082962,56.46833038,4.278488159,1.672353029,42.94147873,62.1851387,9.354974747,2.86640501,32.24731827,50.56552124,0.533618927,0.707504094,-18.88750076,-9.000059128,-28.65587044,0.989361703,0.471685708,0.0220077,0.999356389,867084,948921,786887
8/7/24,Harris,Trump,Kennedy,Oklahoma,6.25E-05,0.0062829,0.003225,0.995175004,0.0016,31.79709053,62.91448975,3.918997049,1.369428039,37.91300964,69.65081787,9.812145233,2.616981983,25.67058945,55.76963043,0.173836499,0.403966904,-31.11739922,-19.48270035,-42.65621948,0.891472876,0.467606187,0.0054428,0.998337328,1439382,1585409,1296843
8/7/24,Harris,Trump,Kennedy,Missouri,0.0001625,0.0085836,0.01695,0.981575012,0.001475,39.79537964,55.26271057,3.757530928,1.184370995,44.72270966,60.50513077,8.89712429,2.269918919,34.81312943,49.86585999,0.1983933,0.344889611,-15.46732998,-6.589848995,-24.26721954,0.991150379,0.474135995,0.031804599,0.998444617,2735750,2988015,2488608
8/7/24,Harris,Trump,Kennedy,NE-1,5E-05,0.0248022,0.032375,0.965725005,0.0019,39.30456924,54.52487946,4.444439888,1.726107001,45.01528168,60.57448959,10.37261009,3.300349951,33.59067154,48.26977158,0.263332009,0.516570508,-15.22031021,-4.953861237,-25.44544983,0.989961386,0.481814206,0.060674898,0.9982301,291822,318676,265156
8/7/24,Harris,Trump,Kennedy,Texas,0.020837501,0.277936697,0.171175003,0.828324974,0.0005,44.40700912,51.34062958,3.387423992,0.864940584,49.61265182,56.61769867,7.969874859,1.653949022,39.17459869,45.9874115,0.193615496,0.253256112,-6.933623791,2.527975082,-16.35372925,0.993427813,0.561343729,0.32192719,0.997532785,10845919,11819814,9885140
8/7/24,Harris,Trump,Kennedy,NE-3,0,0,0.00185,0.99515003,0.003,22.91397095,71.03058624,3.98814702,2.067290068,30.39414024,79.54457855,10.05673981,3.905411005,15.59208012,61.61510849,0.154772207,0.629932582,-48.11661911,-32.89731979,-62.77114105,0.729729712,0.466763794,0.0025557,0.996513784,267163,298995,236381
8/7/24,Harris,Trump,Kennedy,California,0.0012,0.0110635,0.994624972,0.003925,0.00145,60.06214905,34.2158699,4.178959846,1.543028951,66.40814209,40.00460052,9.925411224,2.851955891,53.43280029,28.42951965,0.242603406,0.513293386,25.84627914,36.65390015,15.01945972,0.530400872,0.891719818,0.998722076,0.0075087,15610881,17087508,14166844
8/7/24,Harris,Trump,Kennedy,Tennessee,0.0001375,0.0070783,0.007,0.991999984,0.001,36.35960007,58.95595932,3.536555052,1.147887945,41.87778091,64.92072296,8.802843094,2.206197977,30.83876038,52.8052597,0.166217998,0.336133808,-22.59635925,-12.32285976,-32.8839798,0.932142913,0.469178408,0.0123527,0.998498321,2818734,3088413,2555096
8/7/24,Harris,Trump,Kennedy,Florida,0.019737501,0.272409797,0.237800002,0.762175024,2.5E-05,45.46884155,50.272789,3.328469038,0.92990458,50.22146988,55.05871964,7.006517887,1.772598982,40.69643021,45.42475128,0.457744598,0.274942786,-4.803946018,3.944694996,-13.54687977,0.996320426,0.610522509,0.448530495,0.998283684,10492472,11415952,9581925
8/7/24,Harris,Trump,Kennedy,South Dakota,0.000175,0.064309999,0.019099999,0.978275001,0.002625,35.00474167,60.16075897,3.158555984,1.675945044,42.33744049,67.92453766,9.059835434,3.27530694,27.68174934,52.05873108,0,0.484715492,-25.15601921,-11.26368999,-38.98873901,0.890052378,0.473384291,0.032183301,0.993510306,396151,434791,358462
8/7/24,Harris,Trump,Kennedy,Virginia,0.016175,0.57533288,0.800374985,0.199475005,0.00015,50.1509285,44.81985092,3.943064928,1.086158991,54.89804077,49.40924835,8.205695152,2.086256981,45.3371582,40.20631027,0.649795115,0.316007793,5.331082821,13.60151958,-2.878804922,0.657972813,0.99135232,0.996971011,0.424242407,4061366,4417914,3708736
8/7/24,Harris,Trump,Kennedy,Kansas,0.0001375,0.016931299,0.02605,0.972325027,0.001625,39.45716858,54.67718124,4.296188831,1.569460988,44.95088959,60.48350906,10.03645992,2.996182919,33.95145035,48.70048904,0.252101511,0.47134459,-15.2200098,-5.483734131,-24.97966003,0.99328208,0.478723705,0.0489848,0.99860549,1236857,1350886,1125166
8/7/24,Harris,Trump,Kennedy,Connecticut,0.0002125,0.018609799,0.968575001,0.030375,0.00105,55.51448059,40.01504135,3.610883951,0.859594405,61.36639023,45.57907104,8.665023804,1.661641002,49.49644852,34.45672989,0.178108096,0.246375993,15.49944019,25.74757004,5.196557999,0.544304788,0.979423881,0.998059511,0.063824102,1638451,1786549,1492672
8/7/24,Harris,Trump,Kennedy,Ohio,0.0009875,0.0272831,0.109224997,0.890224993,0.00055,42.94306183,51.30860901,4.711936951,1.036394,47.85100937,56.40221024,9.699438095,1.982982039,37.97835159,46.13504028,0.819718421,0.305927396,-8.365543365,0.375761002,-17.07143021,0.999084473,0.523435116,0.206588104,0.999678195,5255024,5724752,4791174
8/7/24,Harris,Trump,Kennedy,North Dakota,0.0001125,0.051609602,0.007625,0.989425004,0.00295,31.59001923,62.83847046,2.834342957,2.737165928,39.00986099,70.90779114,8.508158684,5.172818184,24.20545959,54.35419083,0,0.857188702,-31.24846077,-16.88518906,-45.50753021,0.868852377,0.468782395,0.012542,0.995065689,325901,359073,293509
8/7/24,Harris,Trump,Kennedy,North Carolina,0.069899999,1.945294023,0.367175013,0.632825017,0,47.04859161,49.15261078,2.871206045,0.92759949,51.46826172,53.58963013,6.131385803,1.782075047,42.57471085,44.71318054,0.367130011,0.271372288,-2.104017973,6.076475143,-10.30313015,0.983795226,0.728242397,0.683846772,0.988683283,5201486,5662935,4744640
8/7/24,Harris,Trump,Kennedy,Alabama,0.0004125,0.028527699,0.010625,0.988250017,0.001125,35.9798317,59.88243866,3.265677929,0.872054696,42.21062088,66.47460175,8.389360428,1.686983943,29.7336998,53.00318909,0.127548903,0.247521803,-23.90261078,-12.14560986,-35.64805984,0.901176512,0.4702757,0.0181267,0.997050226,2106434,2307415,1908520
8/7/24,Harris,Trump,Kennedy,Colorado,0.006,0.289818197,0.883074999,0.114974998,0.00195,51.25519943,42.22671127,4.49135685,2.026740074,57.12567139,47.80694962,10.37654972,3.792399883,45.23899841,36.56531906,0.286052495,0.629709482,9.028486252,18.82015038,-0.673131883,0.593805671,0.972602725,0.992711425,0.239903495,3012325,3276145,2748739
8/7/24,Harris,Trump,Kennedy,Georgia,0.105125003,3.260243893,0.432500005,0.567499995,0,47.69678116,48.83264923,2.726464033,0.744100809,52.26834869,53.39593887,5.821681023,1.443897963,43.09524918,44.24391937,0.313505709,0.209205702,-1.135866046,7.2948699,-9.664377213,0.934046328,0.773259878,0.764778316,0.941431999,4673982,5086046,4265818
8/7/24,Harris,Trump,Kennedy,Minnesota,0.0019875,0.096108302,0.899850011,0.099924996,0.000225,51.53207016,42.98664856,3.782020092,1.69926703,56.45336151,47.73804855,7.91258812,3.198318958,46.52544022,38.21667862,0.549177289,0.520532489,8.545419693,17.14693069,0.0021191,0.586069882,0.991243422,0.998390913,0.212496698,2996833,3262597,2733516
8/7/24,Harris,Trump,Kennedy,NE-2,0.0084375,3.973562956,0.652499974,0.345625013,0.001875,48.65784836,45.69105911,4.3722229,1.278866053,54.3803215,51.33005905,10.01453018,2.467055082,42.81753922,40.01459122,0.290637314,0.376772791,2.966797113,12.86878014,-6.926354885,0.763716519,0.909222424,0.943395317,0.674175382,307947,334980,281307
8/7/24,Harris,Trump,Kennedy,Delaware,0.0011,0.481087387,0.922874987,0.076125003,0.001,52.48366928,43.06465149,3.601315022,0.850359917,57.32389069,47.76237869,8.389958382,1.650167942,47.47544098,38.34014893,0.205980301,0.239612907,9.419025421,17.75112915,1.044252038,0.570770681,0.982594371,0.997207582,0.160472006,330485,359916,301606
8/7/24,Harris,Trump,Kennedy,Vermont,0.0001875,0.081745297,0.983500004,0.010425,0.006075,60.26512909,31.85038948,5.099234104,2.785238981,68.6632309,39.3675499,12.75067997,5.239563942,51.32979965,24.37709045,0.233130395,0.862785518,28.41473961,42.36029053,14.35972023,0.532841921,0.827338219,0.992096186,0.018503601,333697,366019,302039
8/7/24,Harris,Trump,Kennedy,New Mexico,0.0111125,1.908794999,0.837249994,0.162175,0.000575,50.59582901,42.92176056,4.84457922,1.637835979,56.3398819,48.5333519,9.952144623,3.12214303,44.69195175,37.29235077,0.760246992,0.489266306,7.674068928,17.67174911,-2.419194937,0.623947382,0.962694585,0.988972485,0.334942311,840053,914455,766379
8/7/24,Harris,Trump,Kennedy,Mississippi,0.002275,0.282929391,0.073775001,0.924224973,0.002,40.17491913,55.85028076,3.143239975,0.831557989,47.41257095,63.36277008,8.119123459,1.623576999,32.7517395,48.11587143,0.108019702,0.233275399,-15.67535019,-2.003896952,-29.43367958,0.849542499,0.491790414,0.118652098,0.975113988,1158891,1265207,1054512
8/7/24,Harris,Trump,Kennedy,New Hampshire,0.0081375,1.601995945,0.741375029,0.258374989,0.00025,50.28667831,44.75407028,3.96216011,0.997089982,56.37847137,50.73083115,8.298542023,1.918972969,44.13344955,38.75049973,0.58432138,0.285352796,5.532618046,16.73856926,-5.681184769,0.687708676,0.926560223,0.965213716,0.513596117,739524,804552,675526
8/7/24,Harris,Trump,Kennedy,Arkansas,6.25E-05,0.0082448,0.008875,0.988825023,0.0023,34.22583008,60.09204865,4.068445206,1.613669991,40.81684113,67.19576263,10.21115017,3.080332994,27.61971092,52.70845032,0.1789103,0.477730513,-25.86622047,-13.5607996,-38.07777023,0.90985918,0.469901115,0.015287,0.996835589,1110313,1218041,1004305
8/7/24,Harris,Trump,Kennedy,Montana,0.0010125,0.258035004,0.048,0.949100018,0.0029,39.01194,55.59423828,3.377350092,2.016469002,45.7224884,62.64268875,9.618202209,3.869571924,32.21997833,48.18708038,0,0.594654024,-16.58229065,-4.261004925,-28.91242981,0.906770825,0.485486209,0.082398601,0.98852241,568099,621275,516356
8/7/24,Harris,Trump,Kennedy,District of Columbia,0,0,0.999000013,2.5E-05,0.000975,85.33544159,7.706161022,2.931508064,4.026885986,92.12306213,12.71613026,8.998708725,7.470530987,77.21626282,3.385988951,0,1.321323991,77.62928772,87.77739716,66.10321808,0.528428376,1,0.99938482,5.36E-05,438504,516278,363006
8/7/24,Harris,Trump,Kennedy,Maryland,0.000175,0.0097204,0.995774984,0.002575,0.00165,60.88508987,33.36632919,4.241428852,1.507153988,67.16713715,38.9862709,10.34072971,2.861316919,54.20825958,27.7933197,0.205006197,0.456043512,27.51876068,37.86711884,17.0723896,0.529612601,0.825242698,0.998390913,0.0045589,2706465,2966085,2451454
8/7/24,Harris,Trump,Kennedy,Illinois,0.000475,0.0128332,0.979600012,0.019649999,0.00075,54.65512848,40.11648941,4.000319004,1.228063941,59.77264023,44.97949982,9.089211464,2.340013981,49.34334946,35.26353836,0.269405097,0.370994508,14.53864002,23.10909081,5.907421112,0.538944483,0.992366374,0.999479413,0.041834299,5308030,5782478,4840803
8/7/24,Harris,Trump,Kennedy,Kentucky,3.75E-05,0.0029173,0.006725,0.992449999,0.000825,35.02869034,60.21485138,3.558655024,1.197806001,40.95985031,66.62064362,9.030231476,2.285851002,29.06196976,53.56996918,0.149139196,0.353676289,-25.18615913,-14.07608986,-36.38220978,0.918215573,0.469016105,0.0116901,0.99860549,1920646,2107265,1736639
8/7/24,Harris,Trump,Kennedy,Rhode Island,0.0003,0.093332097,0.956350029,0.042225,0.001425,55.37306976,39.24312973,4.111639023,1.272161007,62.00317001,45.57677841,9.760549545,2.446475983,48.51990128,32.95363998,0.224088997,0.36795789,16.12994957,27.75267982,4.363831043,0.551288784,0.988158703,0.998106897,0.089514598,459058,500503,418489
8/8/24,Harris,Trump,Kennedy,Pennsylvania,0.344162494,8.079632759,0.561200023,0.438800007,0,48.66970825,47.68854904,2.827212095,0.814524591,53.08486938,52.12572861,6.134142876,1.560132027,44.15819168,43.21800995,0.357603014,0.231874704,0.981154799,9.169820786,-7.206066132,0.914959013,0.954933882,0.965904772,0.906882286,6162998,6704539,5626161
